time,ODrive 0 Position,ODrive 0 Velocity,ODrive 0 Current
1.009,1475.6402587890625,0.028161069378256798,-3.3268752098083496
1.014,1475.6402587890625,-0.006886457093060017,-3.3268752098083496
1.025,1475.6402587890625,-0.01980576664209366,-3.3268752098083496
1.034,1475.6402587890625,-0.018531715497374535,-3.3268752098083496
1.044,1475.6402587890625,-0.023635363206267357,-3.3268752098083496
1.059,1475.6402587890625,-0.03294859454035759,-3.3268752098083496
1.064,1475.6402587890625,0.0062116580083966255,-3.3268752098083496
1.074,1475.64013671875,0.00460978364571929,-3.3268752098083496
1.084,1475.6402587890625,0.0075974673964083195,-3.3268752098083496
1.094,1475.64013671875,-0.021318238228559494,-3.3268752098083496
1.108,1475.64013671875,-0.009896498173475266,-3.3268752098083496
1.114,1475.64013671875,0.0067630005069077015,-3.3268752098083496
1.125,1475.64013671875,0.002508716192096472,-3.3268752098083496
1.14,1475.640380859375,0.018967054784297943,-3.3268752098083496
1.145,1475.64013671875,-0.0198504738509655,-3.3268752098083496
1.158,1475.64013671875,-0.015052299946546555,-3.3268752098083496
1.164,1475.6402587890625,0.03651317209005356,-3.3268752098083496
1.174,1475.64013671875,-0.01027647778391838,-3.3268752098083496
1.184,1475.64013671875,-0.006059450097382069,-3.3268752098083496
1.195,1475.64013671875,-0.00531439483165741,-3.3268752098083496
1.209,1475.6402587890625,0.001189964939840138,-3.3268752098083496
1.216,1475.64013671875,-0.02968524396419525,-3.3268752098083496
1.226,1475.64013671875,0.0010707556502893567,-3.3268752098083496
1.235,1475.64013671875,0.008685251697897911,-3.3268752098083496
1.245,1475.64013671875,0.012939532287418842,-3.3268752098083496
1.259,1475.64013671875,-0.028582552447915077,-3.3268752098083496
1.264,1475.64013671875,0.0025310716591775417,-3.3268752098083496
1.275,1475.6400146484375,-0.02489451691508293,-3.3268752098083496
1.284,1475.6400146484375,-0.01581970974802971,-3.3268752098083496
1.295,1475.64013671875,0.013334413059055805,-3.3268752098083496
1.308,1475.64013671875,0.021656714379787445,-3.3268752098083496
1.314,1475.64013671875,0.01466806884855032,-3.3268752098083496
1.325,1475.64013671875,0.033003948628902435,-3.3268752098083496
1.334,1475.64013671875,-0.047849759459495544,-3.3268752098083496
1.344,1475.64013671875,0.001547590596601367,-3.3268752098083496
1.358,1475.64013671875,-0.02417181245982647,-3.3268752098083496
1.364,1475.6400146484375,-0.03171925246715546,-3.3268752098083496
1.376,1475.64013671875,-0.0015443976735696197,-3.3268752098083496
1.384,1475.64013671875,0.009445210918784142,-3.3268752098083496
1.395,1475.64013671875,-0.03427479788661003,0
1.428,1475.64013671875,-0.015417376533150673,-0.0008627995848655701
1.434,1475.64013671875,-0.01533542014658451,0.016748957335948944
1.445,1475.6402587890625,0.015852712094783783,0.11713342368602753
1.459,1475.6402587890625,0.018177293241024017,-0.09843215346336365
1.464,1475.6402587890625,0.01325991004705429,0.1324601024389267
1.475,1475.6402587890625,0.0033804397098720074,-0.027313750237226486
1.485,1475.640380859375,0.03485914319753647,-0.25293752551078796
1.494,1475.6402587890625,0.007396301254630089,0.08609621226787567
1.509,1475.640380859375,0.0014432852622121572,-0.02261771261692047
1.515,1475.6402587890625,-0.011513276025652885,-0.017971135675907135
1.526,1475.6402587890625,-0.025110585615038872,-0.051870424300432205
1.546,1475.6402587890625,0.009244038723409176,-0.004171364009380341
1.565,1475.6402587890625,-0.010529804043471813,-0.04923473298549652
1.58,1475.64013671875,-0.048691678792238235,-0.024273812770843506
1.584,1475.6402587890625,0.008096647448837757,-0.08726993948221207
1.615,1475.6402587890625,-0.01251166220754385,-0.015460719354450703
1.63,1475.6402587890625,0.020971251651644707,0.0535319559276104
1.634,1475.64013671875,-0.04591261222958565,0.07630342245101929
1.648,1475.6402587890625,-0.003377246670424938,0.10794466733932495
1.662,1475.6402587890625,0.010689450427889824,0.030679412186145782
1.664,1475.64013671875,-0.02584819868206978,-0.03047163039445877
1.678,1475.64013671875,-0.006871572695672512,-0.028102122247219086
1.685,1475.6402587890625,0.024025989696383476,0.08449384570121765
1.695,1475.6402587890625,0.012157218530774117,0.08358658105134964
1.711,1475.6402587890625,-0.006566089577972889,0.08737604320049286
1.715,1475.6402587890625,0.03222908452153206,0.014039523899555206
1.729,1475.64013671875,-0.03624175488948822,-0.03680857643485069
1.735,1475.64013671875,-0.005753978621214628,0.07498830556869507
1.745,1475.64013671875,-0.005068527534604073,0.07216201722621918
1.763,1475.6402587890625,0.025456503033638,0.08956600725650787
1.779,1475.6402587890625,0.016731875017285347,-0.007384761236608028
1.785,1475.6402587890625,0.0054144421592354774,0.09172172844409943
1.794,1475.6402587890625,0.018952148035168648,-0.03503993898630142
1.809,1475.6402587890625,0.015442926436662674,0.014859581366181374
1.815,1475.6402587890625,0.0073739453218877316,0.012623902410268784
1.826,1475.6402587890625,0.007716672495007515,0.014595836400985718
1.834,1475.64013671875,-0.022003695368766785,0.07532302290201187
1.844,1475.6402587890625,0.027743833139538765,0.03225109353661537
1.859,1475.6402587890625,0.03455366939306259,0.05802244693040848
1.864,1475.6402587890625,0.040417276322841644,0.07155803591012955
1.875,1475.64013671875,-0.00746760843321681,0.016595326364040375
1.884,1475.6402587890625,0.024793408811092377,0.03272669017314911
1.894,1475.64013671875,-0.01609537936747074,-0.04659900814294815
1.908,1475.6402587890625,0.0076943254098296165,-0.015634119510650635
1.914,1475.64013671875,-0.011908154934644699,0.03825441375374794
1.928,1475.64013671875,0.011628227308392525,0.04722251743078232
1.935,1475.64013671875,-0.01475428231060505,0.009431485086679459
1.945,1475.6402587890625,0.020017577335238457,0.0010122093372046947
1.96,1475.64013671875,-0.01239989884197712,0.013629524037241936
1.964,1475.6402587890625,0.01337911281734705,-0.017432061955332756
1.976,1475.6402587890625,-0.0004640691913664341,0.0350472554564476
1.984,1475.64013671875,-0.030624020844697952,0.048324089497327805
1.995,1475.640380859375,0.04191483557224274,0.055715516209602356
2.009,1475.6402587890625,-0.0056720273569226265,0.10019136965274811
2.014,1475.64013671875,-0.0347665473818779,0.048522114753723145
2.025,1475.6400146484375,-0.02742772549390793,-0.010769902728497982
2.034,1475.6402587890625,0.012045451439917088,-0.05398847162723541
2.045,1475.64013671875,-0.023411860689520836,0.06311056762933731
2.059,1475.64013671875,-0.016847899183630943,0.0077445851638913155
2.064,1475.64013671875,0.002985546365380287,-0.06371627002954483
2.075,1475.64013671875,0.014608452096581459,-0.02821377106010914
2.084,1475.64013671875,0.013669678941369057,-0.029749326407909393
2.095,1475.64013671875,-0.008398942649364471,-0.16810891032218933
2.108,1475.6402587890625,0.03506029397249222,0.10221268981695175
2.114,1475.6402587890625,0.022982902824878693,-0.0008623450994491577
2.125,1475.6402587890625,-0.01912032626569271,-0.04116362705826759
2.135,1475.6402587890625,0.03847266361117363,-0.02409312129020691
2.144,1475.6402587890625,-0.002960018115118146,0.08654197305440903
2.158,1475.6402587890625,-0.028902936726808548,-0.016269158571958542
2.164,1475.6402587890625,0.001100554596632719,0.061291925609111786
2.176,1475.640380859375,0.035552043467760086,-0.0687461718916893
2.184,1475.6402587890625,0.013163045980036259,0.07501008361577988
2.194,1475.6402587890625,0.0005492140771821141,0.07300203293561935
2.209,1475.6402587890625,-0.006327671930193901,-0.009876757860183716
2.214,1475.64013671875,-0.029208404943346977,0.027781197801232338
2.226,1475.64013671875,-0.020096346735954285,0.11653751134872437
2.234,1475.6402587890625,0.033525485545396805,-0.03551732748746872
2.245,1475.640625,0.030500546097755432,-0.25248777866363525
2.26,1475.641357421875,0.07172460854053497,-0.3609350621700287
2.264,1475.641845703125,0.1149156242609024,-0.40545356273651123
2.277,1475.647216796875,0.7604116201400757,-0.7768659591674805
2.285,1475.656494140625,1.170715570449829,-0.7795032858848572
2.294,1475.668701171875,1.3637830018997192,-1.243118166923523
2.309,1475.7021484375,2.660782814025879,-1.2302284240722656
2.314,1475.71533203125,2.7162821292877197,-1.5815948247909546
2.326,1475.74072265625,1.3951735496520996,-1.9023288488388062
2.334,1475.7525634765625,1.5472328662872314,-1.6248060464859009
2.345,1475.774658203125,2.6708261966705322,-1.8769688606262207
2.359,1475.8309326171875,3.9654178619384766,-2.5784876346588135
2.365,1475.857177734375,4.199656009674072,-2.7697057723999023
2.376,1475.9112548828125,5.248295783996582,-2.125551700592041
2.384,1475.960693359375,6.114100933074951,-1.8647409677505493
2.394,1476.026611328125,7.166797161102295,-3.1021814346313477
2.409,1476.1494140625,8.975829124450684,-2.6800291538238525
2.414,1476.1998291015625,9.708113670349121,-2.4192960262298584
2.426,1476.3289794921875,12.008624076843262,-3.753136157989502
2.436,1476.458984375,13.976308822631836,-2.878359794616699
2.444,1476.5968017578125,15.845101356506348,-3.9178576469421387
2.459,1476.870361328125,19.954730987548828,-4.445034027099609
2.464,1476.9730224609375,21.114967346191406,-4.548330307006836
2.476,1477.22265625,22.638408660888672,-3.789832353591919
2.485,1477.43994140625,24.51146697998047,-4.917675971984863
2.494,1477.667236328125,21.960487365722656,-5.053823471069336
2.508,1477.95556640625,22.038625717163086,-5.00807523727417
2.514,1478.106201171875,24.015045166015625,-4.4799933433532715
2.532,1478.4759521484375,29.788040161132812,-5.134446620941162
2.535,1478.66796875,28.56829261779785,-5.470500946044922
2.544,1478.9554443359375,30.576040267944336,-4.771879196166992
2.564,1479.6024169921875,36.782108306884766,-5.2921142578125
2.58,1480.2244873046875,37.43012237548828,-6.010279655456543
2.585,1480.4091796875,40.6649169921875,-5.406223297119141
2.597,1480.9185791015625,44.493431091308594,-6.360599040985107
2.612,1481.63623046875,47.71622848510742,-6.292530059814453
2.614,1481.7470703125,47.0140495300293,-6.828904151916504
2.629,1482.515625,54.39305114746094,-6.771345138549805
2.644,1482.9564208984375,55.19081115722656,-7.217260837554932
2.663,1484.4832763671875,63.98600769042969,-7.459109306335449
2.68,1485.5645751953125,69.5921630859375,-7.075199127197266
2.685,1485.943603515625,69.50251007080078,-7.424488067626953
2.695,1486.6480712890625,74.12947082519531,-7.693726062774658
2.713,1487.99462890625,78.84294891357422,-8.722371101379395
2.714,1488.094970703125,79.52950286865234,-8.51431941986084
2.728,1489.247802734375,83.39398193359375,-8.460257530212402
2.735,1489.852783203125,86.37191009521484,-8.826513290405273
2.745,1490.7685546875,90.54066467285156,-8.632694244384766
2.76,1492.1600341796875,95.44996643066406,-8.916131973266602
2.764,1492.5350341796875,98.455078125,-9.271862983703613
2.776,1493.71044921875,102.4358901977539,-8.736130714416504
2.785,1494.6707763671875,106.4841537475586,-8.978739738464355
2.795,1495.760009765625,109.31108093261719,-8.225211143493652
2.808,1497.2430419921875,113.01268005371094,-9.342744827270508
2.815,1498.0145263671875,117.0361328125,-10.995165824890137
2.826,1499.2991943359375,119.5808334350586,-11.305075645446777
2.842,1500.7022705078125,127.19084167480469,-10.424091339111328
2.848,1501.942138671875,130.24757385253906,-10.886459350585938
2.859,1503.63427734375,137.06101989746094,-11.364973068237305
2.864,1504.28662109375,137.04595947265625,-10.935930252075195
2.876,1505.9283447265625,142.6656494140625,-9.279620170593262
2.892,1507.29248046875,145.66473388671875,-12.49625015258789
2.895,1508.8145751953125,151.796630859375,-9.172112464904785
2.912,1511.531494140625,159.8117218017578,-13.955937385559082
2.915,1511.935791015625,160.744873046875,-11.285319328308105
2.928,1514.0963134765625,167.1591033935547,-12.00585651397705
2.934,1515.091064453125,170.37474060058594,-12.018585205078125
2.945,1517.0457763671875,175.7151641845703,-11.531974792480469
2.961,1519.9208984375,182.63951110839844,-10.309015274047852
2.965,1520.5645751953125,184.50733947753906,-14.5880708694458
2.978,1523.0150146484375,190.93260192871094,-11.808530807495117
2.984,1524.2930908203125,192.8372802734375,-11.566705703735352
2.994,1526.240478515625,198.343017578125,-12.340056419372559
3.009,1529.2916259765625,206.12367248535156,-11.999258995056152
3.014,1530.30810546875,208.30181884765625,-13.867305755615234
3.026,1532.7744140625,214.39642333984375,-15.322726249694824
3.034,1534.698486328125,218.87554931640625,-16.062021255493164
3.044,1536.8248291015625,222.58851623535156,-13.844551086425781
3.059,1540.1982421875,229.9744873046875,-13.691360473632812
3.064,1541.358642578125,232.08909606933594,-12.880077362060547
3.076,1544.173095703125,238.47471618652344,-13.755276679992676
3.085,1546.3677978515625,240.81375122070312,-14.447247505187988
3.095,1548.8798828125,246.70086669921875,-13.10718822479248
3.109,1552.23681640625,253.3350830078125,-14.738556861877441
3.114,1553.6419677734375,256.48492431640625,-18.398860931396484
3.126,1556.7152099609375,260.8758544921875,-17.710296630859375
3.134,1558.8157958984375,263.70849609375,-14.787117004394531
3.144,1561.5303955078125,265.4822082519531,-6.557666301727295
3.159,1565.5167236328125,268.86846923828125,-7.854410648345947
3.164,1566.871826171875,270.6770324707031,-9.621742248535156
3.175,1569.8931884765625,272.7053527832031,-9.3876953125
3.184,1572.3890380859375,273.133056640625,-8.526189804077148
3.194,1575.104248046875,275.33514404296875,-9.921435356140137
3.209,1579.0831298828125,275.20269775390625,-13.231691360473633
3.215,1580.8040771484375,276.03411865234375,-10.356878280639648
3.226,1583.7684326171875,276.69488525390625,-12.90233325958252
3.235,1586.42626953125,275.77099609375,-2.967670440673828
3.245,1589.2371826171875,276.8583679199219,-8.688355445861816
3.259,1593.0343017578125,276.5637512207031,-9.648154258728027
3.264,1594.4459228515625,274.79638671875,-5.385599613189697
3.275,1597.5245361328125,276.17724609375,-6.453003883361816
3.284,1599.9859619140625,277.61328125,-7.884154319763184
3.296,1603.078125,278.52740478515625,-13.152803421020508
3.335,1609.8048095703125,277.7091064453125,-8.962644577026367
3.345,1616.6072998046875,278.6180725097656,-11.081707954406738
3.364,1622.164306640625,278.1024475097656,-11.987174987792969
3.394,1630.5272216796875,278.1395263671875,-3.1120173931121826
3.411,1635.1912841796875,278.0055847167969,-10.032414436340332
3.415,1636.0933837890625,278.27496337890625,-7.7820000648498535
3.429,1640.013916015625,278.212890625,-7.761030197143555
3.443,1641.9625244140625,278.8384704589844,-5.956995010375977
3.444,1644.43212890625,277.180419921875,-1.7261853218078613
3.461,1648.9202880859375,278.3607482910156,-6.637556552886963
3.466,1650.3094482421875,277.4912414550781,-6.421368598937988
3.476,1653.262939453125,277.5731201171875,-7.684082984924316
3.485,1655.6278076171875,278.7720947265625,-7.5028977394104
3.496,1658.69384765625,279.4127197265625,-14.667778968811035
3.513,1663.38037109375,276.03179931640625,-2.090240001678467
3.515,1664.1817626953125,277.71240234375,-8.505824089050293
3.527,1667.37060546875,276.7472839355469,-6.370181083679199
3.534,1669.4539794921875,276.9618225097656,-5.158243179321289
3.545,1672.5517578125,278.42974853515625,-9.583202362060547
3.56,1676.490234375,277.8453063964844,-2.831345558166504
3.565,1678.0941162109375,278.6661376953125,-7.273176670074463
3.577,1681.1820068359375,277.5302734375,-8.472870826721191
3.585,1683.6424560546875,277.9610290527344,-13.118728637695312
3.596,1686.4512939453125,276.7396240234375,-4.764434814453125
3.61,1690.629150390625,278.7447509765625,-11.019695281982422
3.617,1692.2626953125,277.5140380859375,-7.188629150390625
3.628,1695.3504638671875,276.84429931640625,-4.674405574798584
3.635,1697.400390625,276.9720764160156,-4.5708489418029785
3.644,1700.0482177734375,278.7944641113281,-9.82596492767334
3.659,1704.254150390625,277.4458923339844,-5.9913330078125
3.664,1705.465576171875,276.5601501464844,-3.0787899494171143
3.676,1708.7303466796875,278.362060546875,-10.087966918945312
3.684,1711.0584716796875,278.4064636230469,-9.911619186401367
3.695,1714.150146484375,278.3109130859375,-10.509838104248047
3.71,1718.14599609375,278.4916687011719,-10.854225158691406
3.714,1719.5321044921875,277.5325622558594,-3.5587127208709717
3.729,1723.4246826171875,277.13360595703125,-3.8882174491882324
3.735,1725.3052978515625,277.6719055175781,-5.461661338806152
3.744,1727.744140625,279.1589660644531,-10.405821800231934
3.761,1732.5,277.0548400878906,-7.747182369232178
3.764,1733.3690185546875,276.6911315917969,-3.5721476078033447
3.777,1736.8121337890625,278.50067138671875,-10.803092002868652
3.785,1739.212158203125,278.3104248046875,-7.866614818572998
3.795,1741.9962158203125,278.78948974609375,-9.489347457885742
3.81,1746.032470703125,278.67706298828125,-9.81805419921875
3.814,1747.2835693359375,277.9347839355469,-4.938044548034668
3.827,1750.899169921875,278.4664611816406,-8.236540794372559
3.844,1754.3076171875,277.6202392578125,-6.802874565124512
3.86,1760.0450439453125,278.2325744628906,-10.693598747253418
3.864,1761.0865478515625,278.1738586425781,-9.06929874420166
3.881,1765.74462890625,278.9876708984375,-10.792287826538086
3.884,1766.64892578125,279.05804443359375,-12.272049903869629
3.895,1769.7852783203125,279.3266296386719,-11.71356201171875
3.909,1773.7193603515625,279.2244873046875,-11.841445922851562
3.914,1775.0413818359375,278.6929016113281,-8.527532577514648
3.928,1778.968017578125,278.2646179199219,-6.918567657470703
3.935,1780.8809814453125,278.7099914550781,-8.494187355041504
3.945,1783.6680908203125,279.5538635253906,-11.504073143005371
3.96,1787.9508056640625,278.4423522949219,-5.720969200134277
3.964,1788.958740234375,278.3141174316406,-6.917328357696533
3.977,1792.43212890625,277.2480163574219,-4.567268371582031
3.985,1794.7647705078125,278.7850036621094,-12.309701919555664
3.994,1797.3043212890625,277.8540954589844,-5.1844401359558105
4.012,1802.1483154296875,278.9803466796875,-8.796998023986816
4.015,1803.2266845703125,278.5970153808594,-8.401065826416016
4.029,1807.1268310546875,279.0372314453125,-11.888753890991211
4.035,1808.7994384765625,279.39410400390625,-9.751616477966309
4.046,1811.8656005859375,278.9790954589844,-7.876426696777344
4.062,1816.313720703125,277.13116455078125,-7.050445079803467
4.065,1817.1492919921875,278.2452697753906,-9.714935302734375
4.079,1821.0819091796875,279.2008972167969,-9.821905136108398
4.093,1822.755859375,279.7487487792969,-10.790350914001465
4.094,1825.23291015625,278.9512634277344,-8.092307090759277
4.11,1829.4854736328125,278.0202941894531,-3.033010959625244
4.115,1831.092041015625,279.257568359375,-6.806055545806885
4.127,1834.22705078125,278.45269775390625,-7.922820091247559
4.135,1836.5576171875,278.3833312988281,-5.508141994476318
4.145,1839.4468994140625,277.5605773925781,-3.3655669689178467
4.16,1843.5240478515625,277.8603210449219,-2.56687068939209
4.176,1846.1397705078125,279.0859069824219,-7.523617267608643
4.185,1850.6043701171875,279.5400390625,-8.34813117980957
4.195,1853.4259033203125,277.44793701171875,-2.584865093231201
4.209,1857.22607421875,278.54541015625,-8.88196086883545
4.214,1858.582763671875,278.6629333496094,-5.559340000152588
4.226,1861.9296875,279.2624816894531,-10.491581916809082
4.235,1864.4757080078125,278.5647277832031,-2.2850489616394043
4.245,1867.269775390625,278.3877258300781,-8.697041511535645
4.261,1871.7972412109375,279.13494873046875,-9.954719543457031
4.265,1872.9119873046875,279.0687561035156,-7.945306301116943
4.276,1875.94384765625,278.9710388183594,-9.164810180664062
4.285,1878.4837646484375,277.8491516113281,-3.5036683082580566
4.295,1881.2747802734375,278.3220520019531,-6.159579753875732
4.31,1885.24755859375,278.4411315917969,-5.495246410369873
4.315,1886.8487548828125,278.810791015625,-9.306229591369629
4.327,1890.01904296875,279.36834716796875,-8.872706413269043
4.335,1892.422119140625,277.6861267089844,-2.158071756362915
4.345,1895.2125244140625,278.4692687988281,-9.889692306518555
4.36,1899.3804931640625,276.95318603515625,-4.492077827453613
4.365,1900.7745361328125,278.8865051269531,-8.18919849395752
4.378,1904.151611328125,278.8975524902344,-8.395971298217773
4.396,1906.4127197265625,277.572265625,-4.1865234375
4.397,1909.5179443359375,278.5766296386719,-3.195690631866455
4.413,1913.94873046875,279.13726806640625,-7.328277111053467
4.415,1914.715576171875,279.3852233886719,-11.092074394226074
4.429,1918.4017333984375,277.0809326171875,-5.25590705871582
4.435,1920.2845458984375,278.0250244140625,-5.580287933349609
4.445,1923.00537109375,279.3796081542969,-9.880526542663574
4.463,1927.9827880859375,278.59503173828125,-11.596826553344727
4.464,1928.3291015625,277.419189453125,-5.24885892868042
4.478,1932.1280517578125,279.38525390625,-11.586099624633789
4.485,1934.1866455078125,279.4473571777344,-8.861437797546387
4.495,1936.97998046875,279.79608154296875,-8.326925277709961
4.51,1940.9935302734375,279.4974365234375,-9.025163650512695
4.515,1942.4920654296875,278.65997314453125,-3.6280086040496826
4.527,1945.985595703125,279.4626159667969,-9.490317344665527
4.535,1948.0789794921875,279.5837707519531,-12.540011405944824
4.545,1950.8338623046875,279.40081787109375,-10.1909818649292
4.56,1955.121826171875,279.26971435546875,-11.6665620803833
4.564,1956.1680908203125,279.2111511230469,-9.86774730682373
4.576,1959.48095703125,278.6062316894531,-3.6537845134735107
4.584,1961.825927734375,280.0561828613281,-8.251567840576172
4.594,1964.6903076171875,280.07916259765625,-12.264286041259766
4.61,1968.943115234375,279.0680236816406,-8.869954109191895
4.615,1970.5089111328125,278.2788391113281,-7.24066162109375
4.628,1974.141357421875,279.8808898925781,-11.440970420837402
4.634,1975.8175048828125,279.82861328125,-8.170377731323242
4.645,1978.782470703125,279.4996032714844,-9.854713439941406
4.663,1983.72802734375,279.3008728027344,-12.56673812866211
4.665,1984.3529052734375,277.7528076171875,-6.393509387969971
4.68,1988.5762939453125,279.1117248535156,-4.721245288848877
4.684,1989.8021240234375,280.2320251464844,-10.275604248046875
4.695,1992.7728271484375,280.126708984375,-12.464326858520508
4.713,1997.821044921875,279.2321472167969,-7.325288772583008
4.714,1998.1348876953125,279.15130615234375,-9.782801628112793
4.729,2002.3258056640625,278.6614990234375,-3.633181571960449
4.735,2004.0030517578125,279.56329345703125,-9.392719268798828
4.744,2006.5443115234375,278.340576171875,-7.000728607177734
